,VNQ_VANGREALEST,EMB_USDEMRGBOND,LQD_CORPBOND,MUB_MUNIBOND,SHY_1-3USTR,VIG_VANGDIV,IVV_SP500,EEM_MSCIEMERGING,XLE_ENERGYSPDR,EFA_MSCIEAFE,TIP_TIPSBOND
2233,0.010000045286936475,0.010000045189405471,0.010000045024230634,0.010000045545187306,0.010000045611198022,0.010000045919907502,0.01000004611366911,0.010000046039521525,0.010000046201843044,0.010000046185394598,0.8999995428827063
2234,0.010000047610416637,0.010000047500541787,0.010000047315329792,0.010000047883190586,0.01000004795613401,0.010000048308903537,0.010000048522824684,0.010000048438156614,0.01000004862276592,0.010000048597667684,0.8999995192440687
2235,0.010000047609580254,0.010000047499710018,0.0100000473145055,0.010000047882349022,0.010000047955289875,0.010000048308042861,0.01000004852195653,0.01000004843729241,0.010000048621893357,0.010000048596798445,0.8999995192525817
2236,0.01000004717241744,0.010000047064941727,0.010000046883619116,0.010000047442472827,0.010000047514076812,0.01000004785825258,0.010000048068279536,0.010000047985663207,0.010000048165929466,0.010000048142550568,0.8999995237017968
2237,0.010000046265444127,0.010000046162829243,0.010000045989394066,0.010000046529840854,0.010000046598719477,0.01000004692552755,0.010000047127629912,0.010000047049160427,0.010000047220643632,0.010000047200692986,0.8999995329301177
2238,0.010000045927567678,0.01000004582672695,0.010000045656173129,0.010000046189846831,0.010000046257726712,0.010000046578210912,0.010000046777408829,0.010000046700449404,0.010000046868732487,0.010000046850013987,0.899999536367143
2239,0.010000050310270549,0.010000050184850107,0.010000049974488797,0.01000005059957187,0.010000050681111046,0.010000051089883732,0.010000051328788504,0.010000051230752186,0.010000051443621847,0.010000051406983164,0.8999994917496782
2240,0.0100000469660695,0.010000046859712348,0.010000046680203893,0.01000004723484087,0.010000047305819095,0.010000047645992986,0.010000047854200536,0.010000047772539683,0.01000004795078286,0.010000047928199508,0.8999995258016387
2241,0.010000047588752793,0.010000047478997404,0.010000047293979018,0.010000047861392506,0.010000047934269321,0.010000048286610611,0.010000048500338112,0.010000048415772282,0.010000048600165212,0.010000048575153,0.8999995194645698
2242,0.010000048369227204,0.010000048255115485,0.010000048063040383,0.010000048646687625,0.010000048721987712,0.01000004908996722,0.01000004931073919,0.010000049222440032,0.01000004941473158,0.010000049386554969,0.8999995115195086
2243,0.01000004838158094,0.010000048267399394,0.01000004807521124,0.010000048659117404,0.010000048734456242,0.01000004910268677,0.010000049323571373,0.01000004923521229,0.010000049427630575,0.010000049399402794,0.8999995113937309
2244,0.010000047453446162,0.010000047344435012,0.010000047160622942,0.010000047725246932,0.010000047797708576,0.010000048147382708,0.010000048359903198,0.010000048275974135,0.01000004845901933,0.010000048434542084,0.899999520841719
2245,0.010000048018686246,0.010000047906544527,0.010000047717659673,0.010000048293985464,0.010000048368191152,0.01000004872909332,0.010000048946683987,0.010000048860074367,0.01000004904879199,0.010000049022053273,0.8999995150882361
2246,0.010000048328995781,0.010000048215111272,0.01000004802340404,0.010000048606208496,0.010000048681382481,0.010000049048545267,0.01000004926895068,0.01000004918084649,0.010000049372725668,0.010000049344715468,0.8999995119291144
2247,0.01000005063167033,0.010000050504311221,0.010000050290819504,0.010000050922910179,0.010000051005511944,0.010000051421304766,0.01000005166329722,0.010000051563585412,0.010000051779992924,0.010000051741869935,0.8999994884747266
2248,0.010000049378328223,0.010000049258422494,0.010000049056972828,0.01000004966197212,0.010000049740477735,0.010000050129323238,0.010000050359412217,0.01000005026613219,0.010000050468954027,0.010000050436484859,0.89999950124352
2249,0.01000004911054776,0.010000048992197436,0.010000048793263184,0.010000049392556437,0.01000004947020342,0.01000004985344017,0.01000005008103365,0.010000049989092423,0.010000050189084675,0.010000050157776946,0.8999995039708039
2250,0.010000050541554343,0.010000050414740724,0.010000050202129693,0.010000050832251325,0.010000050914554304,0.010000051328371087,0.010000051569495337,0.010000051470255143,0.010000051685666913,0.010000051647962518,0.8999994893930185
2251,0.010000049185126788,0.010000049066344573,0.010000048866711776,0.010000049467591306,0.010000049545476843,0.010000049930270455,0.010000050158557273,0.010000050066244421,0.01000005026702217,0.0100000502353926,0.8999995032112619
2252,0.010000051046333452,0.010000050916445036,0.010000050698871032,0.01000005134006445,0.010000051424049632,0.010000051849012592,0.010000052095024789,0.010000051993124422,0.010000052214151879,0.010000052174078372,0.8999994842488444
2253,0.010000047332535154,0.010000047224186324,0.01000004704144798,0.010000047603585461,0.010000047675677335,0.01000004802297901,0.010000048234424455,0.01000004815106181,0.010000048332908034,0.010000048308905454,0.8999995220722891
2254,0.010000051975769966,0.010000051840096594,0.01000005161319326,0.010000052275042604,0.010000052362179991,0.010000052808162864,0.010000053063333476,0.010000052956416759,0.010000053188028346,0.010000053143436091,0.8999994747743401
2255,0.010000047025274565,0.010000046918597242,0.01000004673856946,0.010000047294414553,0.010000047365571975,0.010000047706891025,0.0100000479156196,0.01000004783368533,0.010000048012507465,0.010000047989696802,0.8999995251991719
2256,0.010000054397480944,0.01000005424597151,0.010000053993579386,0.01000005471089643,0.010000054806584597,0.010000055310414608,0.010000055590423818,0.010000055469703785,0.010000055730405803,0.010000055673063836,0.8999994500714753
2257,0.01000004489218869,0.010000044796661995,0.010000044634747027,0.010000045147949105,0.010000045212823971,0.010000045514417629,0.010000045704875322,0.010000045632427143,0.010000045791143867,0.010000045776051483,0.8999995468967137
2258,0.01000004185835648,0.010000041777357667,0.010000041639132089,0.010000042094801447,0.010000042151345912,0.010000042401725659,0.010000042567941854,0.010000042507727852,0.010000042640448889,0.010000042634723837,0.8999995777264383
2259,0.010000040724249266,0.01000004064829182,0.01000004051831465,0.010000040953411478,0.01000004100702041,0.010000041239794243,0.010000041397462989,0.01000004134145631,0.010000041465216788,0.010000041462530767,0.8999995892422512
2260,0.010000048795381956,0.010000048678845701,0.010000048482846271,0.010000049075460751,0.010000049152104572,0.01000004952880651,0.010000049753484296,0.010000049663102964,0.010000049859797577,0.010000049829836072,0.8999995071803334
2261,0.010000043310245023,0.010000043222485313,0.010000043073221375,0.010000043555968776,0.010000043616412345,0.010000043890542477,0.010000044068107498,0.010000044002219152,0.010000044147007562,0.010000044137029028,0.8999995629767614
2262,0.01000004435211165,0.01000004425928413,0.010000044101762215,0.010000044604455263,0.010000044667795648,0.010000044959824723,0.010000045145818483,0.010000045075654681,0.010000045229523555,0.010000045216234323,0.8999995523875354
2263,0.010000049833862672,0.010000049711281109,0.010000049505506056,0.010000050120278554,0.010000050200258164,0.010000050598764755,0.010000050833137448,0.010000050737551424,0.010000050945245656,0.010000050910763274,0.899999496603351
2264,0.01000004895143072,0.010000048833998498,0.01000004863654941,0.01000004923246577,0.010000049309605288,0.010000049689533861,0.010000049915652415,0.01000004982450086,0.010000050022823836,0.010000049992198567,0.8999995055912408
2265,0.010000050233504344,0.010000050108544151,0.010000049898926194,0.010000050522341677,0.010000050603628302,0.010000051010735493,0.010000051248906378,0.01000005115126757,0.010000051363297752,0.010000051327010056,0.8999994925318381
2266,0.010000049531848874,0.010000049411045564,0.010000049208144715,0.010000049816428352,0.010000049895428843,0.010000050287513364,0.01000005051904058,0.010000050424987424,0.010000050629443017,0.010000050596300655,0.8999994996798186
2267,0.010000046546034192,0.010000046441930874,0.01000004626607943,0.01000004681218561,0.01000004688190045,0.010000047214020296,0.010000047418554304,0.010000047338816489,0.010000047512986786,0.010000047491994424,0.8999995300754972
2268,0.010000046197636907,0.010000046095379661,0.010000045922525201,0.010000046461609067,0.010000046530286537,0.010000046855819164,0.010000047057336573,0.010000046979171642,0.010000047150009513,0.010000047130308089,0.8999995336199176
2269,0.010000053509571253,0.010000053363997306,0.01000005312115045,0.010000053817853538,0.01000005391034956,0.010000054392447843,0.01000005466318512,0.01000005454765038,0.010000054797429828,0.010000054744928648,0.8999994591314361
2270,0.01000005280076333,0.010000052659819849,0.010000052424426234,0.01000005310490376,0.010000053194899041,0.01000005366008481,0.010000053923557848,0.01000005381205873,0.010000054053332924,0.010000054004557333,0.8999994663615961
2271,0.010000054149213336,0.010000053999378717,0.01000005374967903,0.010000054461199875,0.010000054555988796,0.010000055053680925,0.010000055331078256,0.010000055211822722,0.010000055469440466,0.01000005541347165,0.8999994526050462
2272,0.010000049434177379,0.010000049313945613,0.010000049111968789,0.010000049718161793,0.010000049796847217,0.010000050186869057,0.010000050417480612,0.010000050323919802,0.010000050527335005,0.010000050494621557,0.8999995006746733
2273,0.010000047567451195,0.010000047457813188,0.010000047272985048,0.010000047839958892,0.010000047912770251,0.010000048264690786,0.010000048478227988,0.010000048393762609,0.01000004857794294,0.010000048553015214,0.8999995196813818
2274,0.0100000595648396,0.01000005937573231,0.010000059063072105,0.010000059906755858,0.010000060022360058,0.010000060665062564,0.010000061002908027,0.010000060849057397,0.01000006117942078,0.010000061089921153,0.8999993972808702
2275,0.010000046654285654,0.010000046549604432,0.010000046372815088,0.010000046921113073,0.010000046991152183,0.01000004732533594,0.010000047530812853,0.010000047450582234,0.010000047625796406,0.010000047604397645,0.8999995289741045
2276,0.010000049443387782,0.010000049323102195,0.010000049121038348,0.010000049727428335,0.010000049806143435,0.01000005019635949,0.010000050427057297,0.01000005033345013,0.010000050536963297,0.010000050504209494,0.8999995005808603
2277,0.010000049910107878,0.01000004978707476,0.01000004958057003,0.010000050196986496,0.01000005027721446,0.010000050677352873,0.010000050912447303,0.010000050816471791,0.010000051024988814,0.010000050990164839,0.8999994958266208
2278,0.010000053395658341,0.010000053250834987,0.010000053009195887,0.010000053703277575,0.010000053795368865,0.010000054274723157,0.010000054544284789,0.0100000544294048,0.010000054677804602,0.010000054625910422,0.8999994602935366
2279,0.010000051522243267,0.010000051389412777,0.010000051167092835,0.010000051818819229,0.01000005190440957,0.01000005234005479,0.010000052590730751,0.010000052486281042,0.010000052712688303,0.010000052670326515,0.899999479397941
2280,0.010000050999569575,0.010000050869967992,0.010000050652856828,0.0100000512930202,0.010000051376848661,0.010000051800771067,0.010000052046327897,0.010000051944675866,0.01000005216517917,0.010000052125327643,0.8999994847254552
2281,0.010000049200975759,0.010000049082101633,0.010000048882320187,0.010000049483537108,0.0100000495614734,0.010000049946598383,0.010000050175032709,0.01000005008264076,0.010000050283585691,0.010000050251887565,0.8999995030498469
2282,0.010000051535926834,0.01000005140301113,0.01000005118055377,0.010000051832584367,0.010000051918221137,0.010000052354176002,0.010000052604986855,0.01000005250046325,0.010000052727026424,0.010000052684598052,0.8999994792584523
2283,0.010000051804326754,0.010000051669732564,0.010000051444568834,0.010000052102581676,0.010000052189132249,0.010000052631189091,0.010000052884654846,0.010000052778675038,0.010000053008310347,0.010000052964567,0.8999994765222616
2284,0.010000052349040323,0.01000005221099831,0.01000005198027803,0.010000052650521524,0.010000052738944968,0.010000053193552365,0.010000053452459176,0.010000053343484347,0.010000053579436417,0.010000053532971639,0.8999994709683129
2285,0.010000048966127682,0.01000004884861085,0.01000004865102488,0.010000049247252722,0.010000049324439028,0.010000049704672397,0.010000049930926935,0.010000049839702624,0.01000005003817941,0.010000050007491343,0.8999995054415721
2286,0.010000054439735223,0.010000054287939562,0.010000054035087374,0.010000054753393411,0.010000054849235147,0.010000055354114577,0.010000055634569821,0.010000055513599398,0.010000055774828693,0.010000055717251497,0.8999994496402453
2287,0.010000053296090891,0.010000053151921585,0.01000005291133502,0.010000053603129755,0.010000053694868173,0.0100000541718322,0.010000054440368819,0.010000054326059181,0.010000054573257092,0.010000054521890874,0.8999994613092465
2288,0.010000048694654994,0.01000004857869475,0.010000048383627443,0.010000048974115813,0.010000049050440711,0.010000049425069223,0.010000049648820022,0.010000049558933638,0.010000049754581746,0.010000049725045788,0.8999995082060158
2289,0.01000005216688453,0.010000052030001672,0.010000051801149108,0.0100000524672892,0.010000052555083605,0.010000053005469087,0.01000005326254846,0.010000053154581119,0.010000053388408574,0.01000005334286175,0.8999994728257229
2290,0.010000051692907382,0.010000051559011602,0.010000051334973874,0.010000051990499796,0.010000052076670304,0.010000052516187505,0.010000052768549058,0.010000052663175317,0.010000052891532083,0.010000052848336686,0.8999994776581565
2291,0.010000051566348464,0.010000051433243187,0.010000051210480117,0.010000051863187302,0.010000051948927348,0.010000052385571124,0.01000005263668203,0.010000052531994019,0.010000052758904069,0.01000005271632751,0.8999994789483348
2292,0.010000052636796297,0.010000052496910435,0.010000052263220028,0.010000052939973211,0.01000005302939598,0.01000005349072407,0.010000053752533974,0.010000053641955393,0.010000053881288946,0.010000053833357824,0.8999994680338439
2293,0.010000050603345636,0.010000050476158142,0.010000050262943486,0.01000005089441491,0.01000005097692269,0.010000051392093772,0.01000005163381313,0.01000005153424971,0.010000051750343929,0.010000051712352713,0.8999994887633618
2294,0.010000050661360813,0.010000050533821657,0.010000050320039273,0.010000050952779407,0.010000051035479757,0.010000051451924941,0.010000051694203862,0.010000051594336357,0.010000051811072583,0.010000051772811266,0.8999994881721701
2295,0.010000053655426376,0.010000053508887758,0.010000053264488907,0.010000053964556166,0.010000054057571999,0.010000054543198288,0.01000005481544547,0.01000005469906891,0.010000054950622034,0.010000054897339003,0.8999994576433951
2296,0.010000048793634347,0.010000048677108103,0.010000048481124868,0.010000049073702427,0.010000049150340707,0.010000049527006609,0.010000049751668292,0.01000004966129556,0.010000049857971987,0.010000049828017884,0.8999995071981293
2297,0.010000050273618505,0.010000050148417945,0.010000049938411758,0.010000050562698341,0.010000050644116878,0.01000005105209383,0.010000051290648036,0.010000051192801639,0.010000051405270223,0.010000051368799289,0.8999994921231236
2298,0.010000049225008432,0.010000049105994849,0.010000048905987862,0.010000049507716583,0.010000049585729873,0.01000004997135768,0.010000050200015796,0.010000050107503823,0.010000050308702433,0.010000050276900242,0.8999995028050825
2299,0.010000054987554113,0.010000054832016433,0.010000054573151448,0.010000055304345569,0.010000055402191966,0.010000055920803065,0.010000056207080676,0.010000056082833964,0.010000056350961314,0.010000056290294053,0.8999994440487674
2300,0.010000055470622594,0.010000055311737015,0.010000055047495507,0.010000055790156046,0.01000005588979132,0.010000056420706279,0.010000056712179307,0.010000056584997056,0.010000056859303087,0.01000005679584846,0.8999994391171633
2301,0.010000055882316328,0.010000055720541693,0.010000055451662729,0.010000056204170774,0.010000056305346325,0.01000005684689252,0.010000057142838819,0.010000057013120152,0.010000057292763365,0.010000057226886579,0.8999994349134607
2302,0.010000046820994398,0.010000046715419184,0.01000004653717924,0.010000047088861803,0.010000047159402097,0.010000047496780289,0.0100000477037145,0.010000047622721156,0.010000047799550762,0.010000047777521214,0.8999995272778555
2303,0.010000047444828908,0.010000047335865044,0.010000047152129632,0.010000047716576217,0.010000047789011469,0.010000048138516175,0.010000048350959937,0.010000048267071323,0.0100000484500309,0.010000048425587589,0.8999995209294229
2304,0.010000046088992074,0.010000045987306192,0.01000004581537961,0.010000046352283545,0.01000004642063947,0.010000046744135132,0.010000046944717463,0.010000046867038929,0.01000004703684607,0.01000004701754192,0.8999995347251197
2305,0.01000004503801174,0.010000044941747742,0.010000044778633381,0.01000004529469284,0.010000045359985889,0.010000045664195852,0.010000045855869978,0.01000004578279696,0.010000045942839257,0.010000045927249701,0.8999995454139768
2306,0.0100000451304632,0.010000045033729869,0.010000044869852167,0.010000045387727585,0.010000045453286617,0.010000045759162792,0.010000045951610597,0.01000004587813965,0.010000046039026038,0.010000046023118991,0.8999995444738826
2307,0.010000047936330535,0.010000047824648469,0.0100000476365082,0.010000048211121056,0.010000048285071051,0.010000048644323183,0.010000048861170549,0.010000048774954844,0.010000048962839058,0.010000048936434212,0.8999995159265989
2308,0.010000047913920108,0.010000047802362912,0.010000047614424934,0.010000048188572142,0.010000048262452653,0.010000048621256613,0.010000048837901987,0.010000048751793273,0.010000048939451113,0.010000048913136859,0.8999995161547274
2309,0.010000047303710307,0.010000047195518991,0.01000004701303603,0.010000047574581599,0.010000047646585492,0.0100000479933231,0.010000048204512751,0.010000048121284778,0.010000048302845918,0.010000048278956026,0.8999995223656451
2310,0.010000054342084876,0.010000054190950168,0.010000053939160395,0.010000054655181952,0.01000005475066902,0.010000055253125329,0.010000055532550444,0.010000055412158175,0.010000055672169954,0.010000055615135707,0.8999994506368141
2311,0.010000051974108337,0.01000005183844545,0.010000051611559018,0.01000005227337112,0.010000052360502809,0.010000052806447526,0.010000053061601578,0.010000052954693967,0.01000005318628635,0.010000053141702355,0.8999994747912815
2312,0.01000004911805243,0.010000048999658692,0.010000048800654216,0.010000049400106991,0.010000049477777958,0.010000049861171189,0.010000050088834379,0.0100000499968558,0.010000050196927006,0.010000050165586945,0.8999995038943744
2313,0.010000049811247405,0.010000049688799573,0.010000049483240637,0.010000050097525966,0.010000050177432,0.010000050575455392,0.01000005080961427,0.010000050714143578,0.010000050921594162,0.010000050887212845,0.8999994968337343
2314,0.010000049999281335,0.010000049875718751,0.010000049668358536,0.010000050286700698,0.010000050367219728,0.010000050769272056,0.010000051005212333,0.010000050908780008,0.010000051118261986,0.010000051083036804,0.8999994949181578
2315,0.010000055952867808,0.010000055790594757,0.01000005552091595,0.010000056275118512,0.010000056376559471,0.010000056919941006,0.010000057216658096,0.010000057086501557,0.010000057367066021,0.010000057300769822,0.8999994341930071
2316,0.010000045508084403,0.01000004540941886,0.010000045242399603,0.010000045767727735,0.010000045834380076,0.01000004614712244,0.010000046342750247,0.010000046267639569,0.010000046432003409,0.01000004641478107,0.8999995406336927
2317,0.010000050208908947,0.010000050084095985,0.010000049874715842,0.010000050497597541,0.010000050578803352,0.010000050985377847,0.010000051223313895,0.010000051125802227,0.010000051337563895,0.010000051301388367,0.8999994927824321
2318,0.01000005050701163,0.01000005038040671,0.010000050168132645,0.010000050797500385,0.010000050879689009,0.01000005129274994,0.010000051533541906,0.01000005143448211,0.010000051649512978,0.010000051611968538,0.8999994897450041
2319,0.010000048600223611,0.010000048484801719,0.01000004829060571,0.010000048879104564,0.010000048955131211,0.010000049327822514,0.010000049550706401,0.010000049461282454,0.010000049655952723,0.01000004962681365,0.8999995091675554
2320,0.01000005224052127,0.010000052103170572,0.01000005187356414,0.010000052541361416,0.01000005262940978,0.010000053081498955,0.010000053339316115,0.010000053230942215,0.010000053465627063,0.01000005341971011,0.8999994720748784
2321,0.010000050716133116,0.010000050588261382,0.010000050373942124,0.010000051007881301,0.010000051090763712,0.010000051508414064,0.010000051751221999,0.010000051651066863,0.010000051868410333,0.010000051829893294,0.8999994876140118
2322,0.010000053714856839,0.010000053567923991,0.01000005332289096,0.010000054024331477,0.010000054117559627,0.010000054604628146,0.010000054877492037,0.01000005476077135,0.01000005501304949,0.010000054959446386,0.8999994570370496
2323,0.01000005105330503,0.010000050923373818,0.01000005070573076,0.010000051347077814,0.010000051431086374,0.0100000518562046,0.010000052102284726,0.010000052000347306,0.010000052221452973,0.01000005218134633,0.8999994841777903
2324,0.010000057336130568,0.010000057163887792,0.010000056878221924,0.010000057666059716,0.010000057772790874,0.010000058352959607,0.010000058665039564,0.01000005852610668,0.010000058825128189,0.010000058750350201,0.8999994200633249
2325,0.010000050692970518,0.010000050565239494,0.010000050351147378,0.010000050984579345,0.010000051067384734,0.010000051484525164,0.010000051727109298,0.010000051627075863,0.010000051844162403,0.010000051805753592,0.8999994878500522
2326,0.010000049409847868,0.010000049289758202,0.01000004908801113,0.010000049693683963,0.010000049772291027,0.010000050161800141,0.010000050392183959,0.010000050298745532,0.01000005050190211,0.010000050469295165,0.8999995009224809
2327,0.010000050367669716,0.010000050241904437,0.010000050030986217,0.010000050657317724,0.010000050739046052,0.010000051149066883,0.010000051388521301,0.010000051290187086,0.01000005150368583,0.010000051466783818,0.8999994911648309
2328,0.01000005239970993,0.010000052261344372,0.010000052030102844,0.01000005270149016,0.010000052790089073,0.010000053245875329,0.010000053505291888,0.010000053396035746,0.010000053632581007,0.01000005358585947,0.8999994704516202
2329,0.010000050954440322,0.01000005082511516,0.010000050608450066,0.010000051247620236,0.010000051331297624,0.010000051754217393,0.010000051999335265,0.010000051897922522,0.010000052117920748,0.010000052078282959,0.8999994851853977
2330,0.010000053639373051,0.010000053492940806,0.01000005324871308,0.010000053948409643,0.010000054041368176,0.010000054526605358,0.0100000547986861,0.010000054682402386,0.010000054933759899,0.010000054880563176,0.8999994578071784
2331,0.010000054062441774,0.010000053913189727,0.010000053664426762,0.010000054373927711,0.010000054468403565,0.010000054963961738,0.010000055240449746,0.010000055121703379,0.010000055378248694,0.0100000553227562,0.8999994534904908
2332,0.010000053020396468,0.010000052878028354,0.010000052640340998,0.01000005332582438,0.010000053416590054,0.010000053886975275,0.010000054152686235,0.010000054039946416,0.010000054283835871,0.010000054233918925,0.899999464121457
2333,0.010000050027080064,0.01000004990335213,0.010000049695724766,0.010000050314667898,0.010000050395277795,0.010000050797927953,0.010000051034132295,0.01000005093755728,0.010000051147340656,0.010000051111990031,0.8999994946349492
2334,0.01000005608177472,0.010000055918588484,0.010000055647444373,0.0100000564047483,0.0100000565066753,0.010000057053420452,0.01000005735154907,0.01000005722059005,0.01000005750284278,0.010000057435776973,0.8999994328765896
2335,0.010000050466601762,0.010000050340240707,0.010000050128360414,0.010000050756846823,0.010000050838901797,0.010000051251079608,0.010000051491483206,0.010000051392634183,0.010000051607220003,0.010000051569862334,0.8999994901567692
2336,0.010000049826505623,0.010000049703967576,0.010000049498262845,0.010000050112876838,0.010000050192832507,0.010000050591181866,0.01000005082548499,0.010000050729936493,0.010000050937551444,0.010000050903101953,0.8999994966782979
2337,0.010000053819233289,0.010000053671606434,0.010000053425457088,0.010000054129312907,0.010000054222914662,0.010000054712522731,0.01000005498647182,0.010000054869145177,0.010000055122699887,0.010000055068532547,0.8999994559721035
2338,0.010000051903777403,0.01000005176855787,0.010000051542386066,0.010000052202622931,0.010000052289513608,0.010000052733845164,0.010000052988299014,0.010000052881776366,0.01000005311255675,0.01000005306832182,0.899999475508343
2339,0.010000053308149666,0.010000053163901245,0.010000052923187362,0.01000005361525886,0.01000005370703997,0.01000005418429308,0.010000054452953712,0.010000054338575095,0.010000054585918369,0.010000054534488337,0.8999994611862344
2340,0.010000050394299468,0.010000050268374,0.01000005005719709,0.010000050684108249,0.010000050765924421,0.010000051176525143,0.010000051416234827,0.010000051317762208,0.010000051531553214,0.010000051494528773,0.8999994908934926
2341,0.01000004886819865,0.010000048751244857,0.010000048554569822,0.01000004914872383,0.010000049225598715,0.010000049603804106,0.01000004982915349,0.01000004973841327,0.010000049935866649,0.010000049905596093,0.8999995064388304
2342,0.010000052678750733,0.010000052538594739,0.010000052304469277,0.010000052982174372,0.010000053071743419,0.010000053534056629,0.010000053796291463,0.010000053685477808,0.010000053925306958,0.010000053877160377,0.8999994676059743
2343,0.01000004851419344,0.010000048399260613,0.010000048205856229,0.010000048792545686,0.01000004886830124,0.010000049239233255,0.010000049461329156,0.010000049372325178,0.01000004956610734,0.01000004953732811,0.8999995100435197
2344,0.010000053068612118,0.010000052925930035,0.01000005268773725,0.010000053374322181,0.010000053465257518,0.010000053936789096,0.010000054202992903,0.01000005408997954,0.010000054334445542,0.01000005428427647,0.8999994636296574
2345,0.010000054844407188,0.0100000546898529,0.010000054432567717,0.010000055160382318,0.010000055257702433,0.010000055772702751,0.010000056057451849,0.010000055934066637,0.01000005620038037,0.010000056140527801,0.8999994455099579
2346,0.010000047099742681,0.010000046992661774,0.010000046811979427,0.01000004736934608,0.01000004744072929,0.010000047783492208,0.010000047992877268,0.010000047910598263,0.010000048090150327,0.01000004806705267,0.89999952444137
2347,0.010000053461392192,0.010000053316136005,0.010000053073800431,0.010000053769394163,0.010000053861718872,0.010000054342655376,0.010000054612895035,0.010000054497637509,0.010000054746832842,0.010000054694588778,0.8999994596229488
2348,0.010000052233442655,0.010000052096136974,0.01000005186660308,0.010000052534240958,0.010000052622264888,0.010000053074190112,0.010000053331936293,0.010000053223601516,0.010000053458203857,0.010000053412322542,0.8999994721470571
2349,0.010000050618452855,0.010000050491173848,0.010000050277811446,0.010000050909613114,0.010000050992171014,0.010000051407673632,0.010000051649538624,0.010000051549896078,0.010000051766157357,0.010000051728095883,0.8999994886094161
2350,0.010000048048312412,0.010000047936005046,0.01000004774685188,0.010000048323794539,0.010000048398092341,0.010000048759589264,0.010000048977447704,0.010000048890696098,0.010000049079714107,0.010000049052854917,0.8999995147866416
2351,0.010000050149394415,0.01000005002493726,0.010000049816131852,0.010000050437722946,0.010000050518733412,0.010000050924020757,0.010000051161389143,0.010000051064184688,0.010000051275297525,0.010000051239392835,0.8999994933887951
2352,0.01000005057278717,0.010000050445784663,0.01000005023286866,0.010000050863672361,0.01000005094607882,0.010000051360579788,0.010000051602004728,0.010000051502601241,0.010000051718357786,0.010000051680508526,0.8999994890747562
2353,0.0100000561031573,0.010000055939819275,0.010000055668431622,0.010000056426250646,0.010000056528258408,0.01000005707556278,0.010000057373925937,0.010000057242833498,0.0100000575253669,0.010000057458173024,0.8999994326582206
2354,0.01000005064762013,0.010000050520164318,0.010000050306516484,0.010000050938956007,0.010000051021610723,0.010000051437753916,0.010000051679900233,0.010000051580104804,0.010000051796688862,0.010000051758491588,0.8999994883121929
2355,0.010000049574233186,0.010000049453181318,0.010000049249878655,0.010000049859070714,0.010000049938208168,0.010000050331189943,0.010000050563115202,0.01000005046884788,0.01000005067375601,0.010000050640426845,0.8999994992480921
2356,0.010000057295847013,0.010000057123899918,0.010000056838707872,0.010000057625555045,0.010000057732129806,0.010000058311205495,0.01000005862283129,0.010000058484159167,0.010000058782632488,0.010000058708108519,0.8999994204749234
2357,0.01000005370214567,0.010000053555297199,0.010000053310399895,0.010000054011546574,0.010000054104729289,0.010000054591489109,0.010000054864221026,0.010000054747573995,0.010000054999696953,0.010000054946162382,0.8999994571667379
2358,0.010000050183015504,0.010000050058357425,0.01000004984922746,0.01000005047154747,0.010000050552668255,0.01000005095868242,0.010000051196371387,0.010000051098993457,0.010000051310472676,0.010000051274415084,0.8999994930462488
2359,0.010000049727793734,0.010000049605838593,0.010000049401075906,0.010000050013565291,0.010000050093200184,0.010000050489443725,0.010000050722814636,0.01000005062776877,0.010000050834321848,0.01000005080031246,0.8999994976838649
2360,0.010000057599342091,0.010000057425159402,0.01000005713638536,0.010000057930712231,0.010000058038468741,0.010000058625811681,0.010000058940869158,0.010000058800224776,0.010000059102843998,0.010000059026395823,0.8999994173737867
2361,0.010000050914198358,0.010000050785119365,0.01000005056885154,0.010000051207136762,0.010000051290679579,0.010000051712706567,0.010000051957433424,0.010000051856233752,0.010000052075782228,0.010000052036334625,0.8999994855955239
2362,0.010000049405552783,0.010000049285488193,0.010000049083781663,0.010000049689362692,0.010000049767955927,0.01000005015737457,0.010000050387718196,0.010000050294301364,0.010000050497412307,0.01000005046482415,0.8999995009662282
2363,0.01000005425806696,0.010000054107499469,0.010000053856621529,0.010000054570680638,0.010000054665863196,0.0100000551662406,0.010000055444781263,0.010000055324885019,0.010000055583852174,0.01000005552728318,0.899999451494226
2364,0.010000053568879423,0.010000053422913708,0.010000053179436528,0.010000053877506524,0.010000053970213698,0.010000054453744576,0.010000054725095192,0.01000005460921862,0.010000054859718315,0.010000054806899845,0.8999994585263736
2365,0.010000055317165715,0.010000055159348577,0.010000054896822616,0.010000055635830271,0.010000055734895118,0.010000056261881591,0.010000056551697951,0.010000056425452977,0.010000056697786436,0.010000056635223659,0.8999994406838951
2366,0.010000050622574815,0.010000050495270831,0.010000050281868107,0.010000050913759896,0.010000050996331474,0.01000005141192458,0.010000051653829318,0.010000051554165175,0.010000051770472052,0.010000051732391397,0.8999994885674123
2367,0.01000005152071321,0.010000051387892247,0.010000051165587666,0.01000005181728005,0.0100000519028652,0.010000052338475807,0.010000052589136688,0.010000052484695238,0.010000052711085072,0.010000052668730726,0.8999994794135381
2368,0.010000051644453464,0.010000051510860686,0.010000051287311514,0.0100000519417575,0.010000052027763044,0.010000052466178716,0.010000052718061,0.010000052612950132,0.010000052840752316,0.010000052797794293,0.8999994781521173
